city,brand,model,price,year,mileage,body_type,colour,annual_car_tax,transmission,drive,hand_drive,owners_num,doc_unique,engine_type,volume,horsepower
sankt-peterburg,kia,rio,929000.0,2019,23000.0,седан,синий,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,510000.0,2011,120056.0,седан,красный,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,395000.0,2013,122657.0,седан,бежевый,3745.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
sankt-peterburg,kia,rio,412000.0,2012,206581.0,седан,бежевый,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,369000.0,2011,100000.0,хэтчбек 5 дв.,белый,2280.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
sankt-peterburg,kia,rio,120000.0,2004,219000.0,универсал 5 дв.,серебристый,2328.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,97.0
sankt-peterburg,kia,rio,400000.0,2014,200000.0,седан,коричневый,3745.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,320000.0,2010,150000.0,седан,оранжевый,1330.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,95.0
sankt-peterburg,kia,rio,475000.0,2012,158000.0,седан,серебристый,4305.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,515000.0,2013,93000.0,седан,голубой,3745.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,580000.0,2015,70000.0,седан,серебристый,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,445000.0,2012,100000.0,седан,серебристый,3745.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,479000.0,2012,97313.0,хэтчбек 5 дв.,красный,3745.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
sankt-peterburg,kia,rio,735000.0,2017,27000.0,седан,коричневый,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,819000.0,2019,53463.0,седан,чёрный,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,495000.0,2018,148000.0,седан,белый,2400.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
sankt-peterburg,kia,rio,360000.0,2011,95000.0,седан,бежевый,2280.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
sankt-peterburg,kia,rio,100000.0,2004,174000.0,универсал 5 дв.,чёрный,1746.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.5,97.0
sankt-peterburg,kia,rio,499000.0,2012,102366.0,седан,серый,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,479000.0,2011,75977.0,седан,чёрный,4305.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,498200.0,2012,93000.0,седан,серебристый,4305.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,425000.0,2016,133250.0,седан,чёрный,3745.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,635000.0,2015,46835.0,хэтчбек 5 дв.,белый,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,450000.0,2012,70669.0,хэтчбек 5 дв.,белый,3745.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,336550.0,2013,242000.0,седан,синий,3745.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,839515.0,2017,9600.0,седан,серый,4305.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,570000.0,2014,88000.0,седан,серый,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,360000.0,2011,99647.0,седан,синий,2280.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,95.0
sankt-peterburg,kia,rio,659900.0,2015,59900.0,седан,серебристый,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,590000.0,2016,40000.0,седан,чёрный,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,419000.0,2012,124525.0,седан,чёрный,4305.0,механическая,передний,Левый,2,Дубликат,Бензин,1.6,123.0
sankt-peterburg,kia,rio,729000.0,2017,70000.0,седан,красный,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,149000.0,2003,188000.0,седан,голубой,3675.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,105.0
sankt-peterburg,kia,rio,279999.0,2011,84500.0,седан,красный,1710.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
sankt-peterburg,kia,rio,225000.0,2004,136000.0,седан,серебристый,2328.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.5,97.0
sankt-peterburg,kia,rio,117000.0,2003,230000.0,универсал 5 дв.,зелёный,2328.0,механическая,передний,Левый,3,Оригинал,Бензин,1.5,97.0
sankt-peterburg,kia,rio,325000.0,2010,112000.0,хэтчбек 5 дв.,серебристый,2280.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
sankt-peterburg,kia,rio,460000.0,2016,126788.0,седан,серебристый,3745.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
sankt-peterburg,kia,rio,979000.0,2019,14500.0,хэтчбек 5 дв.,синий,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,990000.0,2019,52000.0,хэтчбек 5 дв.,красный,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,319000.0,2010,181000.0,седан,чёрный,2280.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
sankt-peterburg,kia,rio,469000.0,2014,90000.0,седан,голубой,3745.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
sankt-peterburg,kia,rio,715000.0,2017,80000.0,седан,серый,4305.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,575000.0,2014,48676.0,седан,зелёный,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,800000.0,2017,59000.0,седан,синий,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
sankt-peterburg,kia,rio,330000.0,2010,155000.0,седан,оранжевый,2328.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,97.0
sankt-peterburg,kia,ceed,500000.0,2010,210000.0,универсал 5 дв.,серый,4270.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,122.0
sankt-peterburg,kia,ceed,575000.0,2013,74000.0,хэтчбек 5 дв.,серый,4515.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,325000.0,2008,166338.0,универсал 5 дв.,серый,4270.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,122.0
sankt-peterburg,kia,ceed,400000.0,2009,275000.0,универсал 5 дв.,чёрный,4270.0,автоматическая,передний,Левый,2,Дубликат,Бензин,1.6,122.0
sankt-peterburg,kia,ceed,420000.0,2013,163000.0,универсал 5 дв.,серебристый,4515.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,745000.0,2015,70000.0,хэтчбек 5 дв.,серый,4515.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,290000.0,2007,267000.0,хэтчбек 5 дв.,синий,4025.0,механическая,передний,Левый,3,Оригинал,Дизель,1.6,115.0
sankt-peterburg,kia,ceed,875000.0,2016,32150.0,универсал 5 дв.,серебристый,4550.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,130.0
sankt-peterburg,kia,ceed,363000.0,2009,162000.0,хэтчбек 5 дв.,красный,4270.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,122.0
sankt-peterburg,kia,ceed,990000.0,2017,19500.0,универсал 5 дв.,серый,4550.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,130.0
sankt-peterburg,kia,ceed,765000.0,2015,55000.0,хэтчбек 5 дв.,красный,4515.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,750000.0,2016,60000.0,универсал 5 дв.,коричневый,4550.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,130.0
sankt-peterburg,kia,ceed,599000.0,2012,102000.0,хэтчбек 5 дв.,белый,3612.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,1050000.0,2018,26000.0,хэтчбек 5 дв.,коричневый,4725.0,роботизированная,передний,Левый,1,Оригинал,Бензин,1.6,135.0
sankt-peterburg,kia,ceed,590000.0,2012,98000.0,универсал 5 дв.,серебристый,4515.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,520000.0,2014,210000.0,универсал 5 дв.,серебристый,4515.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,685000.0,2014,121000.0,универсал 5 дв.,коричневый,4515.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,129.0
sankt-peterburg,kia,ceed,880000.0,2017,76050.0,хэтчбек 5 дв.,голубой,4550.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,130.0
sankt-peterburg,kia,ceed,465000.0,2013,158000.0,хэтчбек 5 дв.,серебристый,4515.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,129.0
